uniprot_id,n_compounds,scaffold_count,scaffold_diversity,mean_tanimoto_dist
P32247,221,107,0.4841628959276018,0.7971567025186691
P55085,78,48,0.6153846153846154,0.7963353536682644
O75899,36,9,0.25,0.4959978658537101
P53708,21,3,0.14285714285714285,
Q9Y4D2,137,72,0.5255474452554745,0.772381308612995
Q8NCG7,30,20,0.6666666666666666,0.6958475330044076
P30989,99,36,0.36363636363636365,0.7638080010747081
P34896,67,22,0.3283582089552239,0.733861428424927
P05089,356,120,0.33707865168539325,0.7256040005076589
P78540,135,46,0.34074074074074073,0.7123923544958622
P40313,33,24,0.7272727272727273,0.6382051339369901
O60235,44,23,0.5227272727272727,0.4896715537852139
Q9ULC5,179,115,0.6424581005586593,0.5163974065734045
P09936,68,39,0.5735294117647058,0.7620233722274639
P22413,940,288,0.30638297872340425,0.8066516745521617
P05413,92,42,0.45652173913043476,0.7808463092160681
Q15109,21,19,0.9047619047619048,
P09668,39,29,0.7435897435897436,0.843598107433027
Q9UBX1,28,16,0.5714285714285714,
Q9ULC6,25,20,0.8,
Q9UBU7,216,105,0.4861111111111111,0.8159566807139034
Q96RG2,114,50,0.43859649122807015,0.5694712141327163
Q9Y210,165,54,0.32727272727272727,0.7109707374118126
Q13546,1097,462,0.4211485870556062,0.8068114135704192
Q92979,7,4,0.5714285714285714,
P49407,6,5,0.8333333333333334,
Q13163,53,50,0.9433962264150944,0.8509656679158942
O95352,225,55,0.24444444444444444,0.42920025238707715
Q8NE63,35,35,1.0,0.8537011848069346
Q14004,77,49,0.6363636363636364,0.7532313734350162
P16499,7,4,0.5714285714285714,
Q86SK9,109,49,0.44954128440366975,0.708044963590438
P60891,233,62,0.26609442060085836,0.585029926697407
Q86W56,4,4,1.0,
Q92753,79,34,0.43037974683544306,0.7422983601263349
Q05940,313,115,0.36741214057507987,0.5198652326896167
Q86WV6,279,125,0.44802867383512546,0.6924196903398685
Q9Y4K0,95,26,0.2736842105263158,0.6798365878828587
Q5XXA6,241,62,0.2572614107883817,0.6451557478615142
P31153,484,169,0.34917355371900827,0.7457763358480487
P34897,19,12,0.631578947368421,
O75747,263,73,0.27756653992395436,0.6414269125070622
Q9NR97,151,89,0.5894039735099338,0.7886844493318632
Q9Y5Y9,327,90,0.27522935779816515,0.6873029512239126
P43220,88,44,0.5,0.6232304664057982
P53396,180,63,0.35,0.7029467789869958
Q16881,1,1,1.0,
P00390,4,4,1.0,
O94782,273,141,0.5164835164835165,0.6538301963510312
Q8TDX7,99,57,0.5757575757575758,0.5394195283798454
O15121,39,22,0.5641025641025641,0.6187577360573696
O95382,10,6,0.6,
P28702,135,41,0.3037037037037037,0.7700237866600267
Q8IU80,88,30,0.3409090909090909,0.6549789509886841
P35626,18,13,0.7222222222222222,
Q7RTX1,3,3,1.0,
Q9UKS7,40,28,0.7,0.3955664930497085
Q13422,1,1,1.0,
P19838,1,1,1.0,
O14744,561,293,0.5222816399286988,0.5964737814469132
O75530,35,20,0.5714285714285714,0.5487864270026941
Q06495,4,3,0.75,
P17927,69,34,0.4927536231884058,0.37100352661279246
P54578,186,36,0.1935483870967742,0.6266146653727757
P01111,35,28,0.8,0.4445584777464252
Q9NZQ7,700,423,0.6042857142857143,0.612647587123258
Q13507,59,26,0.4406779661016949,0.745732980561173
Q13541,1597,513,0.32122730118973075,0.620558246132153
Q06609,58,24,0.41379310344827586,0.7487241299238393
Q16552,214,100,0.4672897196261682,0.516862926694182
Q8WXS5,1,1,1.0,
P10636,42,19,0.4523809523809524,0.7485687570070478
P61964,28,25,0.8928571428571429,
Q2NL67,43,7,0.16279069767441862,0.5510983877379587
P21589,119,66,0.5546218487394958,0.7503550760564441
Q15382,247,120,0.48582995951417,0.8023558710717715
O43526,395,158,0.4,0.7833362215901727
Q02928,1,1,1.0,
Q9UJM8,377,160,0.4244031830238727,0.7239934196237443
Q15116,1,1,1.0,
Q14831,204,64,0.3137254901960784,0.7363274323068243
Q9H8M2,13,10,0.7692307692307693,
Q9NRM7,220,72,0.32727272727272727,0.6244907884475633
P28347,204,57,0.27941176470588236,0.5909789917549573
O60391,14,3,0.21428571428571427,
O75106,224,97,0.4330357142857143,0.5792096064230412
Q92993,190,97,0.5105263157894737,0.704592811992374
Q9H7Z6,189,83,0.43915343915343913,0.7662445710555006
Q5JRX3,273,109,0.3992673992673993,0.47005355319642605
P20645,10,9,0.9,
P48549,208,54,0.25961538461538464,0.7242123291673189
P28907,525,197,0.37523809523809526,0.7060288920791147
Q92876,11,9,0.8181818181818182,
Q9C0B1,84,36,0.42857142857142855,0.8377124938605566
Q15532,31,28,0.9032258064516129,0.5869414861219207
P28715,42,29,0.6904761904761905,0.7792986305117928
O00187,288,145,0.5034722222222222,0.6461662882599067
Q8NBP7,11,10,0.9090909090909091,
Q56UN5,61,55,0.9016393442622951,0.8649854690014734
Q13315,415,162,0.39036144578313253,0.7040496139471917
P23921,357,92,0.25770308123249297,0.5987760099510601
Q07889,1538,591,0.3842652795838752,0.7933298535985993
Q01538,972,471,0.4845679012345679,0.7086059863051914
Q86VL8,16,16,1.0,
P10144,87,41,0.47126436781609193,0.44009867881314824
O95251,40,21,0.525,0.5841854885917488
Q13191,932,295,0.3165236051502146,0.6435988597873006
Q00613,203,79,0.3891625615763547,0.4644096004639523
Q9Y251,102,44,0.43137254901960786,0.754126201968036
Q96SW2,187,83,0.44385026737967914,0.6448667822870031
P21912,1,1,1.0,
Q9HCE5,125,67,0.536,0.7033935381098617
P54646,22,4,0.18181818181818182,
Q96GG9,787,363,0.46124523506988563,0.6644182740673269
Q96PD4,2,2,1.0,
Q9NYV4,218,102,0.46788990825688076,0.7026465693782475
Q92630,370,161,0.43513513513513513,0.785934992853971
P63165,40,6,0.15,0.3047537768026789
P53671,276,88,0.3188405797101449,0.7151298656079024
P10253,76,26,0.34210526315789475,0.7932902101962181
Q12772,456,174,0.3815789473684211,0.41108067217100297
P80370,385,134,0.34805194805194806,0.6572884856927035
O43283,231,108,0.4675324675324675,0.7194650181368516
O60725,203,47,0.2315270935960591,0.7549960022908504
Q8IYB4,38,15,0.39473684210526316,0.47815123550942806
P23743,1139,310,0.2721685689201054,0.7302551099895782
Q15046,70,44,0.6285714285714286,0.8082075587171549
P20393,92,44,0.4782608695652174,0.8005612144345611
Q14995,9,6,0.6666666666666666,
P11532,1,1,1.0,
P51531,44,23,0.5227272727272727,0.7771322401011929
P51532,42,22,0.5238095238095238,0.7787287648882046
Q13304,295,25,0.0847457627118644,0.5604378855514708
P09601,29,8,0.27586206896551724,
Q8N884,206,76,0.36893203883495146,0.5472938583645599
Q92633,467,127,0.27194860813704497,0.43104073463368386
Q9NZ08,141,55,0.3900709219858156,0.784944018995091
Q6P179,111,52,0.46846846846846846,0.7581011552412986
P07911,2,2,1.0,
Q9NY59,91,40,0.43956043956043955,0.4788239210242019
Q8TCC7,17,14,0.8235294117647058,
O15297,110,45,0.4090909090909091,0.4774186270619851
Q7Z5P4,719,292,0.40611961057023643,0.7755960956230565
P51659,9,3,0.3333333333333333,
P12271,16,3,0.1875,
Q9Y2K2,149,72,0.48322147651006714,0.7743391273502653
O95497,124,35,0.28225806451612906,0.6887742727215257
P00395,10,7,0.7,
Q13233,181,69,0.3812154696132597,0.5909319464315617
Q13574,968,242,0.25,0.7617460289964642
O75909,127,72,0.5669291338582677,0.7715036617442919
Q14145,176,61,0.3465909090909091,0.6693599275190962
Q9UDY8,535,232,0.4336448598130841,0.7262087205545767
Q9Y2I7,189,147,0.7777777777777778,0.6885330737109041
Q9BV23,20,13,0.65,
Q7Z3E1,390,153,0.3923076923076923,0.6316289280375844
P07202,34,25,0.7352941176470589,0.4855777834677576
P62877,1,1,1.0,
P00751,86,56,0.6511627906976745,0.4918839232146155
P49238,183,46,0.25136612021857924,0.5317365590365914
Q9NRA0,66,39,0.5909090909090909,0.6531500889603488
P04839,14,11,0.7857142857142857,
Q6N021,9,6,0.6666666666666666,
Q16665,165,102,0.6181818181818182,0.8591280721062682
Q96PN6,174,83,0.47701149425287354,0.5641958652035459
Q9UBL3,3,3,1.0,
Q14191,31,13,0.41935483870967744,0.34723394256234197
P18510,446,259,0.5807174887892377,0.7216590265110068
Q9UL51,31,6,0.1935483870967742,0.49354495281394395
O60741,28,14,0.5,
O00754,14,7,0.5,
Q8N1C3,183,60,0.32786885245901637,0.6781855846446209
O94788,24,9,0.375,
Q5BJF2,137,84,0.6131386861313869,0.8054375260705823
P23467,97,33,0.3402061855670103,0.4795528551969517
Q8TBX8,47,34,0.723404255319149,0.8079843908002106
Q96RQ9,190,100,0.5263157894736842,0.593735337131816
P01106,28,19,0.6785714285714286,
P61073,14,14,1.0,
Q93008,39,14,0.358974358974359,0.5874011577231395
Q8NI77,852,284,0.3333333333333333,0.6593641850108705
Q9BQ51,12,6,0.5,
O15296,60,16,0.26666666666666666,0.7924740501846641
Q02108,3,2,0.6666666666666666,
Q9UL62,8,2,0.25,
O75417,1117,505,0.4521038495971352,0.7121324660412229
Q15562,179,47,0.26256983240223464,0.563191109100742
Q99594,104,26,0.25,0.5888031801525131
Q15561,198,52,0.26262626262626265,0.5817654748594245
Q15040,24,23,0.9583333333333334,
Q9Y2T5,20,9,0.45,
P50052,191,57,0.29842931937172773,0.7458289240191518
Q14781,4,4,1.0,
Q96LB1,37,18,0.4864864864864865,0.6669649105313129
O00411,83,16,0.1927710843373494,0.5893274892056567
Q15125,229,179,0.7816593886462883,0.6657044296014945
Q9UBM7,135,47,0.34814814814814815,0.6118031213089535
Q9BY08,42,23,0.5476190476190477,0.5663622751016624
P22079,7,6,0.8571428571428571,
P14618,52,36,0.6923076923076923,0.6955910233559635
P23786,19,9,0.47368421052631576,
Q9NPH5,33,17,0.5151515151515151,0.8303648433049192
Q9NSU2,115,76,0.6608695652173913,0.5065118857647922
Q66K64,9,7,0.7777777777777778,
Q96RU2,49,31,0.6326530612244898,0.6259927343911655
P22059,38,12,0.3157894736842105,0.7018844320452667
P19801,2,2,1.0,
P51787,56,9,0.16071428571428573,0.6605286324026866
O96028,55,48,0.8727272727272727,0.6649160752145924
Q96L73,12,8,0.6666666666666666,
Q00536,34,11,0.3235294117647059,0.43396491083656297
O00512,18,14,0.7777777777777778,
Q93096,11,9,0.8181818181818182,
Q12974,12,8,0.6666666666666666,
Q70CQ3,224,113,0.5044642857142857,0.6593652920823894
Q12931,69,37,0.5362318840579711,0.8319022855159188
Q9HBX9,18,8,0.4444444444444444,
P20648,108,40,0.37037037037037035,0.8128064136507938
P30613,2,2,1.0,
Q5TCY1,15,4,0.26666666666666666,
Q13043,64,25,0.390625,0.5758267041592364
P36776,70,46,0.6571428571428571,0.4812736954054132
Q8NB16,472,148,0.3135593220338983,0.6255174319694959
Q8IYT8,42,39,0.9285714285714286,0.8267557622031636
Q9Y5U8,1,1,1.0,
P49915,5,2,0.4,
Q03164,77,39,0.5064935064935064,0.4089696215513745
O00443,51,33,0.6470588235294118,0.548340704415456
Q9BW19,212,73,0.3443396226415094,0.6115820781449455
P15884,72,26,0.3611111111111111,0.5162959113182466
Q15878,157,57,0.3630573248407643,0.6546107688256693
Q9BPZ2,8,3,0.375,
Q16531,292,148,0.5068493150684932,0.6448710016411702
Q03111,148,110,0.7432432432432432,0.6037927507138885
Q9Y3R4,78,27,0.34615384615384615,0.6227872865660327
Q9UQ49,91,32,0.3516483516483517,0.6241741211590628
Q8WWR8,71,27,0.38028169014084506,0.5877256313844497
Q99519,57,21,0.3684210526315789,0.5235773918759428
Q96PC2,46,29,0.6304347826086957,0.5818221702892961
Q92551,147,97,0.6598639455782312,0.6978333995826538
Q9UHH9,97,59,0.6082474226804123,0.6179885930754221
Q8NFU5,71,48,0.676056338028169,0.5803206212182905
Q6QHF9,117,68,0.5811965811965812,0.48266977269361133
Q9NWM0,106,66,0.6226415094339622,0.48793059085542767
Q9UKX2,49,21,0.42857142857142855,0.4637034965901896
P35579,22,12,0.5454545454545454,
Q6DWJ6,32,3,0.09375,0.4290820299969288
Q6ZQW0,150,38,0.25333333333333335,0.6297811367374924
P26927,11,10,0.9090909090909091,
P17812,273,164,0.6007326007326007,0.5354523558933317
P08519,49,43,0.8775510204081632,0.4031884781327434
P36222,151,50,0.33112582781456956,0.4883331013057173
Q92830,161,38,0.2360248447204969,0.5004210526671382
Q9NR19,4,4,1.0,
Q9UJ71,78,52,0.6666666666666666,0.6664481567444773
P49356,460,227,0.4934782608695652,0.7982190717895244
O95050,10,10,1.0,
Q13698,25,3,0.12,
Q14697,7,3,0.42857142857142855,
P15088,4,1,0.25,
P48449,111,67,0.6036036036036037,0.809588701928619
Q14534,42,16,0.38095238095238093,0.5105779570841955
P37268,171,43,0.25146198830409355,0.7672713154850528
Q05932,26,13,0.5,
Q9UBS5,43,10,0.23255813953488372,0.8353802687596489
P30411,265,116,0.4377358490566038,0.666992600076512
P12955,35,14,0.4,0.6854456050544261
O43193,157,79,0.5031847133757962,0.7762208340250037
P16581,185,67,0.3621621621621622,0.7449776176750185
P53602,6,1,0.16666666666666666,
P48443,122,43,0.3524590163934426,0.7325585159275941
P32238,241,105,0.43568464730290457,0.7779746894095831
P01213,1,1,1.0,
P16109,83,43,0.5180722891566265,0.7406311623933883
P01112,24,15,0.625,
P23526,141,47,0.3333333333333333,0.7491697402767937
O15228,4,1,0.25,
P16278,24,14,0.5833333333333334,
Q9P2J5,23,17,0.7391304347826086,
P41252,42,19,0.4523809523809524,0.7103409605580978
P05412,32,15,0.46875,0.6334593247323926
O95622,43,5,0.11627906976744186,0.537614695629824
Q9H4A4,8,1,0.125,
Q9ULA0,4,1,0.25,
P15144,254,94,0.3700787401574803,0.8365487820515223
P0DJD9,21,7,0.3333333333333333,
Q9NRR2,5,3,0.6,
P47897,5,4,0.8,
P13497,323,153,0.47368421052631576,0.7227840545877411
P37058,154,64,0.4155844155844156,0.8046333711229131
Q13093,341,133,0.39002932551319647,0.782371401503949
P55263,350,168,0.48,0.778777978115161
P04406,67,39,0.582089552238806,0.7003416191852481
P28472,15,4,0.26666666666666666,
Q00796,74,20,0.2702702702702703,0.6342981638394569
P07814,22,10,0.45454545454545453,
P20701,414,180,0.43478260869565216,0.8184155235945962
Q9UNI1,15,10,0.6666666666666666,
Q14643,4,3,0.75,
Q07001,2,1,0.5,
P56192,39,22,0.5641025641025641,0.7321737721947406
O75688,40,18,0.45,0.744938102264857
P04183,88,35,0.3977272727272727,0.6888875914450532
Q9HBH1,77,26,0.33766233766233766,0.7111133844631341
O60906,9,6,0.6666666666666666,
P47712,99,38,0.3838383838383838,0.6800835569656583
O14746,84,57,0.6785714285714286,0.8692764456309916
Q05193,57,6,0.10526315789473684,0.4938694956677684
Q9Y345,81,42,0.5185185185185185,0.7826166173274567
P14488,12,7,0.5833333333333334,
O95363,6,5,0.8333333333333334,
P23945,64,31,0.484375,0.7462897098904393
P04053,4,3,0.75,
P20618,109,69,0.6330275229357798,0.7528383248757912
O60779,1,1,1.0,
P09884,47,30,0.6382978723404256,0.8288218605176956
P28838,56,13,0.23214285714285715,0.7693000184993493
P49721,141,79,0.5602836879432624,0.7253205898814925
Q02880,25,20,0.8,
P63000,6,6,1.0,
P27707,95,17,0.17894736842105263,0.730765074499087
Q16647,40,11,0.275,0.6922969214543913
P22061,3,2,0.6666666666666666,
P49019,26,15,0.5769230769230769,
P98174,1,1,1.0,
P19623,2,2,1.0,
Q02224,17,10,0.5882352941176471,
P21817,1,1,1.0,
Q08828,65,14,0.2153846153846154,0.582446226336257
P08138,3,3,1.0,
P11216,56,18,0.32142857142857145,0.6182200695119597
P11217,95,34,0.35789473684210527,0.7910521142647768
P06746,26,20,0.7692307692307693,
P16455,59,34,0.576271186440678,0.6772269456992333
Q07075,45,4,0.08888888888888889,0.5811491077167124
O60733,7,3,0.42857142857142855,
P48066,55,25,0.45454545454545453,0.7199554210434893
P30531,113,35,0.30973451327433627,0.6999696227027078
P48065,58,22,0.3793103448275862,0.7299225302020735
O15496,73,27,0.3698630136986301,0.751519215579085
P05362,172,64,0.37209302325581395,0.7257476327131243
Q03431,34,19,0.5588235294117647,0.6662632513274306
P28161,57,20,0.3508771929824561,0.5361316430323979
P16233,11,7,0.6363636363636364,
P20142,22,11,0.5,
Q15717,7,6,0.8571428571428571,
P19634,173,46,0.2658959537572254,0.7517458115047012
P55157,103,54,0.5242718446601942,0.6243002781144074
P31350,4,1,0.25,
P30304,61,38,0.6229508196721312,0.8578403353259278
P40818,26,10,0.38461538461538464,
O75936,49,11,0.22448979591836735,0.7657129270203668
P15169,20,12,0.6,
P01130,4,4,1.0,
Q14397,41,16,0.3902439024390244,0.6355218161615296
Q9H9B1,148,69,0.46621621621621623,0.6778984145537548
Q8WZA2,25,11,0.44,
O00206,33,23,0.696969696969697,0.8245231039386844
P05107,1,1,1.0,
P41231,127,45,0.3543307086614173,0.5686208650475902
P51582,64,28,0.4375,0.5352075689534757
Q15077,100,31,0.31,0.6085702129438315
Q01668,2,2,1.0,
P15328,66,40,0.6060606060606061,0.49781311026270714
P13716,17,7,0.4117647058823529,
Q8IV61,73,38,0.5205479452054794,0.5357628313534394
P29376,35,31,0.8857142857142857,0.8549299908347989
P10323,132,15,0.11363636363636363,0.730812814471053
Q96G91,10,3,0.3,
P18846,8,2,0.25,
P15313,3,3,1.0,
Q15904,1,1,1.0,
P00325,13,9,0.6923076923076923,
P40394,12,7,0.5833333333333334,
P08319,9,5,0.5555555555555556,
P07327,3,3,1.0,
P00326,5,3,0.6,
P98077,1,1,1.0,
Q9Y2Q3,2,0,0.0,
P16389,2,2,1.0,
P48547,3,1,0.3333333333333333,
P17658,2,2,1.0,
P27708,1,1,1.0,
P07478,8,6,0.75,
P13726,54,24,0.4444444444444444,0.8061072617281341
Q9P0Z9,3,3,1.0,
P0C869,27,7,0.25925925925925924,
P06734,44,23,0.5227272727272727,0.5544698505573156
Q16719,4,2,0.5,
Q92820,2,1,0.5,
Q09428,5,3,0.6,
P14151,9,7,0.7777777777777778,
Q9UF33,28,28,1.0,
Q9Y2T3,1,1,1.0,
P49588,5,3,0.6,
P15085,30,12,0.4,0.6695213804073535
Q9HBW0,66,11,0.16666666666666666,0.7645979912382942
P24347,4,4,1.0,
Q9NQW7,19,8,0.42105263157894735,
P22888,28,13,0.4642857142857143,
Q9NQ66,2,2,1.0,
Q9Y237,1,1,1.0,
Q00688,1,1,1.0,
O15392,8,5,0.625,
P30307,22,7,0.3181818181818182,
P14410,47,18,0.3829787234042553,0.7161341079704422
P19835,13,10,0.7692307692307693,
P54577,9,4,0.4444444444444444,
Q9UKP6,274,144,0.5255474452554745,0.8096476687271529
Q9P0X4,186,95,0.510752688172043,0.747075713440262
Q9UHC9,21,15,0.7142857142857143,
P35790,83,45,0.5421686746987951,0.7590917163095151
P04637,24,15,0.625,
Q13003,22,13,0.5909090909090909,
P09210,10,5,0.5,
O60883,1,1,1.0,
Q9HCG7,162,30,0.18518518518518517,0.5985684428890679
Q16581,115,61,0.5304347826086957,0.6711040778136497
P17342,9,4,0.4444444444444444,
P16066,29,12,0.41379310344827586,
P19235,1,1,1.0,
Q99759,20,20,1.0,
P57058,8,8,1.0,
Q9UPZ9,11,11,1.0,
Q7L7X3,27,26,0.9629629629629629,
Q8WTQ7,21,19,0.9047619047619048,
Q8TDR2,17,17,1.0,
P42679,5,5,1.0,
O43172,4,4,1.0,
P32298,20,19,0.95,
Q9Y2U5,32,30,0.9375,0.8666083478576975
Q15208,8,8,1.0,
Q9BVS4,26,22,0.8461538461538461,
Q9UPE1,18,18,1.0,
P0C264,7,7,1.0,
Q9H2K8,24,24,1.0,
Q9Y2H9,8,8,1.0,
P26640,2,1,0.5,
Q9H422,38,33,0.868421052631579,0.827498657158584
Q6PHR2,19,19,1.0,
Q8IVW4,8,8,1.0,
P57078,13,13,1.0,
O76039,9,9,1.0,
O15197,29,28,0.9655172413793104,
Q6ZN16,3,3,1.0,
Q06278,17,10,0.5882352941176471,
P08575,76,50,0.6578947368421053,0.8534311974605412
P56470,31,14,0.45161290322580644,0.7132019071372435
O95665,28,10,0.35714285714285715,
Q9NY47,20,6,0.3,
Q9UP65,2,1,0.5,
P67775,2,2,1.0,
Q9UBY0,2,2,1.0,
Q96BR1,13,13,1.0,
Q6XUX3,13,13,1.0,
Q96Q40,8,8,1.0,
O95747,3,3,1.0,
Q9UEW8,11,10,0.9090909090909091,
Q00532,5,5,1.0,
Q9NRH2,5,5,1.0,
Q52WX2,10,10,1.0,
Q86UX6,2,2,1.0,
P14616,16,15,0.9375,
Q8IY84,5,5,1.0,
P35575,9,4,0.4444444444444444,
Q8WU08,4,4,1.0,
O14936,15,11,0.7333333333333333,
P33260,3,2,0.6666666666666666,
P15382,43,30,0.6976744186046512,0.8202419629823603
P17936,2,2,1.0,
P04114,48,13,0.2708333333333333,0.45689261971043593
P43005,152,59,0.3881578947368421,0.8226932867134448
P43003,145,58,0.4,0.8253863946785788
O60704,3,2,0.6666666666666666,
P49888,1,1,1.0,
P24046,29,14,0.4827586206896552,
P02768,62,34,0.5483870967741935,0.8407384473302344
P48058,81,25,0.30864197530864196,0.80487132573161
A0A2R8YG87,15,8,0.5333333333333333,
P33032,6,4,0.6666666666666666,
Q96PF2,13,12,0.9230769230769231,
Q96Q15,25,8,0.32,
Q9NZ42,5,3,0.6,
P24593,4,2,0.5,
P19438,19,12,0.631578947368421,
Q12882,6,3,0.5,
Q9Y3Q4,21,12,0.5714285714285714,
Q9UK17,15,15,1.0,
Q96NT5,58,36,0.6206896551724138,0.4663853231525523
P41440,57,36,0.631578947368421,0.49483992457203774
Q9NPI1,33,24,0.7272727272727273,0.812365344684892
P09848,14,3,0.21428571428571427,
Q08209,5,5,1.0,
Q14761,6,4,0.6666666666666666,
Q9GZQ6,86,43,0.5,0.689694565606525
Q14994,94,33,0.35106382978723405,0.721607068136584
O43194,69,40,0.5797101449275363,0.7259653241914152
Q6PL18,120,66,0.55,0.8214510427561045
O43463,17,11,0.6470588235294118,
Q9UBC3,20,14,0.7,
P54829,50,21,0.42,0.7900992826230961
P35813,6,1,0.16666666666666666,
P14384,1,0,0.0,
O60551,11,2,0.18181818181818182,
P26010,2,2,1.0,
P51511,13,5,0.38461538461538464,
Q9NRE1,8,3,0.375,
P51512,32,16,0.5,0.6996439194924213
P06858,9,7,0.7777777777777778,
P46059,298,65,0.2181208053691275,0.7963001303373204
P50747,4,3,0.75,
O15120,78,9,0.11538461538461539,0.660467768410198
Q9Y3Q0,15,5,0.3333333333333333,
Q9HBY8,5,4,0.8,
P05230,22,18,0.8181818181818182,
Q8TDS5,46,7,0.15217391304347827,0.6043880690775596
P20265,4,3,0.75,
P20264,4,3,0.75,
Q9H4B7,23,8,0.34782608695652173,
P40925,8,8,1.0,
P40926,2,2,1.0,
Q969V1,50,18,0.36,0.7342162622041862
O00418,32,24,0.75,0.7666799300564335
P04271,2,2,1.0,
P16333,3,3,1.0,
Q9GZT4,25,12,0.48,
P00439,1,1,1.0,
O43184,5,4,0.8,
P35520,1,1,1.0,
Q8N2K0,3,3,1.0,
O14983,5,4,0.8,
P04278,82,41,0.5,0.7580281741666159
Q9UBS0,5,3,0.6,
Q9NRW4,10,9,0.9,
O15229,159,59,0.3710691823899371,0.7653566815630509
O00748,50,17,0.34,0.8444127488348899
P54687,37,15,0.40540540540540543,0.5810582232489576
Q9UIF8,39,29,0.7435897435897436,0.8428553127882165
O95822,217,60,0.2764976958525346,0.7418926298397372
Q04844,28,11,0.39285714285714285,
P48163,16,8,0.5,
P51649,12,2,0.16666666666666666,
O43868,25,16,0.64,
P04233,7,4,0.5714285714285714,
Q16828,29,10,0.3448275862068966,
O60656,5,5,1.0,
Q9HAW8,4,4,1.0,
O75795,28,5,0.17857142857142858,
O94956,4,4,1.0,
Q9UHI8,5,5,1.0,
Q9HAW7,1,1,1.0,
Q4U2R8,21,16,0.7619047619047619,
Q9HAS3,11,7,0.6363636363636364,
P11137,113,51,0.45132743362831856,0.8276031135393955
P51685,193,98,0.5077720207253886,0.6973411852618576
Q6P1M0,14,5,0.35714285714285715,
Q9NZK7,15,5,0.3333333333333333,
O00462,6,2,0.3333333333333333,
P49863,2,2,1.0,
Q93088,9,0,0.0,
P37088,40,12,0.3,0.3494152003489762
P05187,63,27,0.42857142857142855,0.590028632949994
P78348,5,4,0.8,
P04792,9,8,0.8888888888888888,
P34981,17,10,0.5882352941176471,
O43781,185,99,0.5351351351351351,0.6771735825922286
Q12830,51,26,0.5098039215686274,0.812802985583817
O00142,36,15,0.4166666666666667,0.6565088829965062
Q9NSD5,34,13,0.38235294117647056,0.620508822295251
P24158,9,2,0.2222222222222222,
O60331,62,30,0.4838709677419355,0.7298196613691672
O95718,21,9,0.42857142857142855,
P40238,157,38,0.24203821656050956,0.7436046681615127
O60427,50,19,0.38,0.7965466460919465
Q09327,13,9,0.6923076923076923,
Q86VZ5,1,1,1.0,
P29401,48,14,0.2916666666666667,0.6479328616111607
Q8NFI3,3,3,1.0,
P00403,27,16,0.5925925925925926,
P0DUB6,15,6,0.4,
P56696,13,9,0.6923076923076923,
Q92934,19,10,0.5263157894736842,
P23919,22,11,0.5,
P42226,51,24,0.47058823529411764,0.7472310767086877
P09681,5,3,0.6,
P05162,18,8,0.4444444444444444,
O14519,2,2,1.0,
Q9BZM2,8,4,0.5,
Q9UNK4,13,7,0.5384615384615384,
P12644,13,9,0.6923076923076923,
P17301,64,44,0.6875,0.7402234467070381
Q6PIU2,92,43,0.4673913043478261,0.656173127139686
Q13451,61,45,0.7377049180327869,0.6405144064451118
Q02790,51,41,0.803921568627451,0.670202061437436
P15309,14,8,0.5714285714285714,
Q9UPY5,24,13,0.5416666666666666,
Q16651,15,12,0.8,
P15907,12,11,0.9166666666666666,
P78325,5,5,1.0,
P78352,17,3,0.17647058823529413,
P14635,1,1,1.0,
P30281,1,1,1.0,
Q9H2S1,11,10,0.9090909090909091,
O00571,48,22,0.4583333333333333,0.6917817287242329
P20273,13,12,0.9230769230769231,
Q9H227,7,5,0.7142857142857143,
Q96D53,5,5,1.0,
Q96P09,6,4,0.6666666666666666,
Q8N474,68,29,0.4264705882352941,0.3810552562738102
P56703,39,19,0.48717948717948717,0.510009857232218
P06756,34,20,0.5882352941176471,0.6576619976935266
O00337,1,1,1.0,
P16152,12,6,0.5,
P14222,25,18,0.72,
P29353,5,1,0.2,
P16885,5,5,1.0,
P06400,6,5,0.8333333333333334,
Q8NB78,50,19,0.38,0.7463666150566827
O95263,121,83,0.6859504132231405,0.6946503483132066
Q9UHC3,28,18,0.6428571428571429,
O95399,37,14,0.3783783783783784,0.5598324882159309
Q9H5J4,80,41,0.5125,0.736202686034435
Q9HB03,7,2,0.2857142857142857,
Q9HC98,20,15,0.75,
P04040,2,1,0.5,
Q9UKG9,1,1,1.0,
O94953,2,2,1.0,
P54707,13,10,0.7692307692307693,
P19021,12,2,0.16666666666666666,
P11168,11,6,0.5454545454545454,
Q9UKL0,55,31,0.5636363636363636,0.7581542093692604
Q8NCC3,1,0,0.0,
Q13477,4,0,0.0,
P06732,3,0,0.0,
Q8WTV0,19,9,0.47368421052631576,
P19367,15,7,0.4666666666666667,
P15514,4,1,0.25,
O14640,6,6,1.0,
O43451,7,4,0.5714285714285714,
P23416,23,19,0.8260869565217391,
Q14703,16,10,0.625,
O95544,10,3,0.3,
P12004,3,2,0.6666666666666666,
Q9Y253,16,9,0.5625,
P54619,1,1,1.0,
Q14940,1,1,1.0,
Q9UGP5,13,8,0.6153846153846154,
Q9NZ45,33,25,0.7575757575757576,0.8359624371630474
Q9UBF8,29,13,0.4482758620689655,
P11387,5,3,0.6,
P07288,61,16,0.26229508196721313,0.4772182008073542
P78508,2,2,1.0,
O60928,2,2,1.0,
P63252,5,5,1.0,
Q9Y263,8,5,0.625,
